1,1,0.897,0.7812
2,1,0.897,0.8411
3,1,0.897,0.8448
4,1,0.897,0.804
5,1,0.897,0.8526
6,1,0.897,0.6614
7,1,0.897,0.8637
8,1,0.897,0.8642
9,1,0.897,0.7102
10,1,0.897,0.7344
11,1,0.897,0.8346
12,1,0.897,0.6253
13,1,0.897,0.878
14,1,0.897,0.8779
15,1,0.897,0.7807
16,1,0.897,0.7658
17,1,0.897,0.8817
18,1,0.897,0.837
19,1,0.897,0.8814
20,1,0.897,0.8731
21,1,0.897,0.8756
22,1,0.897,0.6384
23,1,0.897,0.8757
24,1,0.897,0.4262
25,1,0.897,0.8815
26,1,0.897,0.8776
27,1,0.897,0.8879
28,1,0.897,0.8805
29,1,0.897,0.8761
30,1,0.897,0.8437
31,1,0.897,0.888
32,1,0.897,0.8844
33,1,0.897,0.8887
34,1,0.897,0.7864
35,1,0.897,0.8869
36,1,0.897,0.6171
37,1,0.897,0.8878
38,1,0.897,0.5129
39,1,0.897,0.8839
40,1,0.897,0.8487
