1,0,0.85186267,0.6419877
1,1,0.3620052,2.7048469
1,2,0.5832625,1.5739037
1,3,0.7653836,0.65904444
1,4,1.5907304,0.5772508
1,5,1.8374511,0.56106323
1,6,1.0890175,0.5404989
1,7,0.4308056,1.3922788
1,8,0.8005013,2.3380158
1,9,0.7335524,2.1878958
1,10,0.55865926,2.0043132
1,11,0.46375346,1.1370683
1,12,0.7406632,0.6222503
1,13,1.0746453,0.5652717
1,14,0.96511185,0.57086563
1,15,0.80904907,0.6204345
1,16,0.6250911,0.66446817
1,17,0.38641703,1.0988659
1,18,0.42391062,1.6320319
1,19,0.39256275,1.5886328
1,20,0.5180201,1.4927722
1,21,0.549011,0.99984556
1,22,0.7148011,0.7374674
1,23,0.7823488,0.62199914
1,24,0.76168495,0.5980017
1,25,0.5604862,0.8714919
1,26,0.35349244,0.99308187
1,27,0.47928238,1.286106
1,28,0.27169397,1.3001726
1,29,0.31092644,1.2678298
1,30,0.361028,0.9801994
1,31,0.40910038,1.0625281
1,32,0.46689463,0.9243489
1,33,0.47582683,0.8967866
1,34,0.39575619,0.97940516
1,35,0.33505362,1.080287
1,36,0.32421464,1.4713395
1,37,0.27734312,1.3833354
1,38,0.37118462,1.0655489
1,39,0.42553738,0.7336819
1,40,0.41279724,0.7401432
1,41,0.30402434,0.8663189
1,42,0.23177359,1.514214
1,43,0.33272836,1.2465457
1,44,0.51227444,1.1646675
1,45,0.41814342,0.9495537
1,46,0.53292656,0.67078346
1,47,0.40783215,0.7867251
1,48,0.33711737,0.9181821
1,49,0.3174562,1.0533942
1,50,0.4222438,0.94292843
2,0,0.42539966,0.9591377
2,1,0.37050962,1.048301
2,2,0.3457757,0.99090815
2,3,0.34121412,0.85385364
2,4,0.31548962,0.98590577
2,5,0.3157274,0.89726377
2,6,0.2864927,0.9143842
2,7,0.30176303,1.1505686
2,8,0.34321177,0.96921074
2,9,0.33967304,0.999861
2,10,0.48486367,1.1577235
2,11,0.46367452,0.838874
2,12,0.46380597,0.86767954
2,13,0.45585266,1.0348909
2,14,0.3146835,1.1339821
2,15,0.27050558,1.0177724
2,16,0.26293126,1.0822992
2,17,0.3263346,0.917274
2,18,0.3493816,0.71541953
2,19,0.33368692,0.9471117
2,20,0.2513453,0.99151915
2,21,0.1970027,1.1038914
2,22,0.24601875,1.1543224
2,23,0.37410823,0.9856071
2,24,0.3812539,0.85656905
2,25,0.57849973,0.90105104
2,26,0.6178649,0.9529408
2,27,0.33789304,1.0260966
2,28,0.31246275,0.92065966
2,29,0.4614426,1.0023171
