1,0,0.75135154,0.64460856
1,1,2.4875956,1.8041674
1,2,1.5115393,0.6331905
1,3,1.5217019,1.2263439
1,4,1.6822047,1.3178096
1,5,1.8417059,0.5755002
1,6,1.8935415,0.35972327
1,7,2.52394,0.43572426
1,8,2.459708,0.48868152
1,9,2.3310168,0.47502792
1,10,1.9146383,0.3413155
1,11,1.6869832,0.31871852
1,12,1.7312341,0.4971084
1,13,1.5763265,0.54337215
1,14,1.5603291,0.5373281
1,15,1.321893,0.36169982
1,16,1.5181361,0.40304866
1,17,1.6457781,0.4415729
1,18,1.5495359,0.4250606
1,19,1.5039034,0.4409976
1,20,1.0498525,0.47122702
1,21,0.92901903,0.6024229
1,22,1.014683,0.62480736
1,23,1.0028249,0.50694036
1,24,1.1264601,0.44331452
1,25,1.0549111,0.40164673
1,26,1.2442317,0.46547127
1,27,1.2343582,0.4511593
1,28,1.328675,0.40462142
1,29,1.2270178,0.37634596
1,30,1.1275163,0.43370977
1,31,1.2701619,0.5313217
1,32,1.2110361,0.44198465
1,33,1.2695907,0.39486074
1,34,1.3821987,0.3376262
1,35,1.5680106,0.3790547
1,36,1.3192828,0.3506118
1,37,1.2928411,0.35480803
1,38,1.2980258,0.3842713
1,39,1.1981859,0.40363336
1,40,1.1623567,0.4476188
1,41,1.1144186,0.4567809
1,42,1.0942198,0.46138757
1,43,1.1102618,0.47638908
1,44,1.195628,0.4575424
1,45,1.0178695,0.47342262
1,46,0.9966247,0.484159
1,47,1.0059981,0.49154475
1,48,1.0018454,0.49124983
1,49,1.1267794,0.48041067
1,50,1.2227879,0.41408062
2,0,1.1050009,0.41547707
2,1,1.2041734,0.41544613
2,2,1.1941806,0.40138882
2,3,1.188197,0.42341483
2,4,1.0952384,0.45442757
2,5,1.0794636,0.44114962
2,6,1.1992902,0.40193886
2,7,1.2648246,0.394227
2,8,1.2204572,0.40918162
2,9,1.2550374,0.40522152
2,10,1.1039138,0.4250978
2,11,1.1170576,0.41547865
2,12,1.1488503,0.42474312
2,13,1.2320889,0.4026045
2,14,1.1195688,0.41599363
2,15,1.2676997,0.4267269
2,16,1.135616,0.43072018
2,17,1.1327373,0.44676185
2,18,1.0353712,0.43818456
2,19,1.1331724,0.4519668
2,20,1.1276233,0.41830808
2,21,1.0788285,0.42740098
2,22,1.1129106,0.44245204
2,23,1.1488177,0.43694416
2,24,1.1177758,0.43590915
2,25,1.0836067,0.43232155
2,26,1.0568204,0.42678985
2,27,1.1289816,0.41852546
2,28,1.2095466,0.43566868
2,29,1.2488654,0.39427036
2,30,1.1509961,0.41431925
2,31,1.0951698,0.4249235
2,32,1.1291904,0.4070546
2,33,1.2008284,0.38860273
2,34,1.2051767,0.39367408
2,35,1.2434547,0.36907864
2,36,1.2930608,0.37629575
2,37,1.2107434,0.38965276
2,38,1.1965495,0.427381
2,39,1.1193601,0.446027
2,40,1.0702106,0.5046735
2,41,1.047452,0.46624517
2,42,1.0776079,0.46112058
2,43,1.115728,0.4477299
2,44,1.1271487,0.4701334
2,45,1.0733789,0.42226467
2,46,1.0775551,0.43777263
2,47,1.1197778,0.42015415
2,48,1.1202059,0.4083958
2,49,1.2093062,0.4028752
2,50,1.2732048,0.35528567
3,0,1.1893514,0.37915915
3,1,1.2912111,0.39575338
3,2,1.2494178,0.3831551
3,3,1.280875,0.39590177
3,4,1.1565062,0.39517838
3,5,1.1279149,0.41389474
3,6,1.1146055,0.41728574
3,7,1.0695533,0.408686
3,8,1.1965963,0.39488685
3,9,1.068787,0.429659
3,10,1.0419278,0.433037
3,11,1.085825,0.46349034
3,12,1.109378,0.44724613
3,13,1.1575885,0.41498291
3,14,1.2014127,0.3770792
3,15,1.2588034,0.38818815
